label,dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle,writing_magnitude,q1_angle,q2_angle,q3_angle,q4_angle,q1_magnitude,q2_magnitude,q3_magnitude,q4_magnitude
4,75,14.426666666666666,14.226666666666667,14,20,29,0,10,91.07142857142857,29.0,4145588376.7501655,45.0,31.0,-45.0,45.0,436577850.00000006,636146655.0964367,400712483.5519044,212313880.40120512
7,36,13.583333333333334,14.333333333333334,10,20,20,0,6,91.83673469387756,-135.0,1908093600.0000005,-45.0,135.0,-135.0,45.0,165299334.45894185,468622460.61627096,446591326.5721748,229564360.6474314
7,68,13.970588235294118,13.647058823529411,16,20,23,0,8,87.24489795918367,-135.0,4901048130.006814,45.0,31.0,-135.0,45.0,325907144.2915532,153505335.1923586,1340876666.3367946,219915654.26232833
4,50,13.92,14.32,13,20,29,0,7,91.3265306122449,19.0,3289564843.8252354,19.0,23.0,-45.0,81.0,587771650.7579008,143347544.68412232,238321947.52657396,248215945.9217527
2,67,13.432835820895523,13.432835820895523,19,13,18,0,9,89.03061224489795,-135.0,4671916200.000001,-101.0,45.0,-135.0,71.0,551165147.629023,425947395.4188991,546235326.901896,471098863.4401978
8,42,14.214285714285714,14.19047619047619,11,20,32,0,2,89.79591836734694,135.0,2521673396.0038276,-109.0,45.0,-135.0,135.0,188835351.2413443,273567526.6806695,83326892.92763945,424006537.5477702
5,54,13.518518518518519,14.518518518518519,20,14,16,0,8,87.75510204081633,71.0,3175349036.3800583,45.0,71.0,-71.0,175.0,130785942.84709781,785023471.3060923,516098166.4534254,23601349.084536783
8,89,13.606741573033707,13.96629213483146,18,20,28,1,10,82.39795918367348,55.0,5855038774.42011,-135.0,45.0,-135.0,45.0,510010146.47562885,753341321.8364482,518751995.11038494,208607789.8787243
6,89,13.955056179775282,14.0,10,20,28,1,8,88.5204081632653,29.0,2717430904.4651895,45.0,45.0,135.0,45.0,175816138.5724532,110248352.4380927,306485052.5196373,398529392.66596
7,47,13.97872340425532,14.106382978723405,12,20,26,0,6,91.07142857142857,25.0,2412684405.2448373,-135.0,135.0,-109.0,45.0,233304891.89580378,225013513.42798057,475011151.6788633,433646706.70102865
3,109,14.110091743119266,13.440366972477063,15,20,24,0,14,86.98979591836735,79.0,3919701154.0642858,-109.0,109.0,-45.0,45.0,820919773.6425372,442698528.40620714,530194740.95422405,829658283.7178531
4,84,13.595238095238095,14.321428571428571,18,20,26,1,11,89.79591836734694,-135.0,4864910400.000001,45.0,45.0,-59.0,71.0,465711337.9600729,334005069.9907103,462517702.4297801,368915823.7154692
6,85,14.152941176470588,13.494117647058824,13,20,30,1,9,86.4795918367347,-135.0,4020105600.0,-135.0,45.0,135.0,45.0,422415335.05107576,1077940238.2180116,626080772.2665915,334488104.2539402
1,46,13.695652173913043,14.173913043478262,6,20,20,0,5,91.3265306122449,-175.0,3116726759.4835515,-179.0,45.0,19.0,45.0,0.0,147085242.37281516,96003302.80738336,115605099.59794432
9,39,13.794871794871796,13.0,9,18,23,0,7,94.13265306122449,25.0,2285110916.3853564,-135.0,81.0,-135.0,45.0,272523128.8845935,253501690.38067257,158798413.4558926,157587779.63115403
9,59,13.423728813559322,13.864406779661017,15,19,27,0,9,89.03061224489795,25.0,4372000226.185624,45.0,67.0,135.0,-169.0,415687080.31341743,290236940.649709,49039272.81492061,539622950.7599701
6,90,14.055555555555555,14.133333333333333,12,20,33,1,11,86.73469387755102,-135.0,4373321400.0,-135.0,45.0,161.0,45.0,392307397.0210414,860246578.1500528,644759349.6280643,413087703.1258818
0,79,13.89873417721519,13.734177215189874,20,16,29,1,13,84.94897959183673,45.0,4671916200.000001,45.0,-45.0,135.0,-135.0,1000740424.1390578,560646176.3095428,450412226.3764203,1253415681.1298242
3,104,14.307692307692308,13.85576923076923,18,20,26,0,11,80.61224489795919,53.0,4155988426.830006,-71.0,59.0,-71.0,45.0,215521331.30338207,981288572.5612648,616573187.4116992,761057375.8966861
7,48,14.5,14.333333333333334,14,20,28,0,6,92.3469387755102,3.0,4598029888.165761,11.0,71.0,135.0,169.0,372019171.2858235,154823640.90019092,78732855.72466546,937592219.7193182
2,92,14.434782608695652,13.619565217391305,20,15,20,0,12,87.24489795918367,75.0,5090685955.833943,-101.0,45.0,-135.0,67.0,417049834.1954499,715832470.0241604,337003575.11827844,679586910.9144691
8,58,14.344827586206897,13.862068965517242,11,20,32,1,7,88.77551020408163,-151.0,2247639204.6223187,-135.0,45.0,-45.0,45.0,510425666.7910148,443855166.0309518,60662422.54406433,396661995.82874846
2,115,14.339130434782609,13.982608695652173,20,18,24,0,11,81.37755102040816,-135.0,6084779400.000001,-135.0,45.0,-135.0,71.0,333323508.68230116,503566971.35707295,854116995.9805404,850146224.1446185
9,65,14.153846153846153,14.015384615384615,10,20,28,1,9,91.58163265306123,19.0,4404761259.91616,-135.0,135.0,-45.0,161.0,604158366.6294129,394573720.38291997,121594715.96120068,573189374.3970181
4,72,13.86111111111111,13.625,15,20,26,0,9,90.3061224489796,33.0,3217358890.2810745,45.0,45.0,135.0,-135.0,546987195.8382783,1022022728.3647616,351981426.7107904,169344659.64696145
4,124,13.75,13.814516129032258,16,19,30,0,6,88.26530612244898,3.0,4461756354.325402,19.0,9.0,135.0,169.0,176303999.35143772,350805968.484283,157531714.26866242,460772518.7353553
6,107,13.981308411214954,13.850467289719626,12,20,26,1,10,86.98979591836735,45.0,3812545800.0000005,-135.0,45.0,135.0,45.0,60858143.89447852,995105653.8719178,281112424.1915142,617940585.5309626
4,61,13.737704918032787,13.704918032786885,13,19,28,0,10,90.05102040816327,-161.0,6556235287.611773,19.0,31.0,-79.0,135.0,328214668.05933034,563132789.6983955,317467014.55598867,128660351.10712957
9,72,14.333333333333334,14.430555555555555,12,20,26,1,10,88.26530612244898,35.0,4261589425.025877,45.0,59.0,-135.0,45.0,344372400.0000001,464426384.455331,601252861.0411855,820320369.9495609
7,106,13.537735849056604,14.537735849056604,12,20,20,0,5,86.73469387755102,19.0,2438879151.5381556,-45.0,45.0,-45.0,175.0,397894538.62665105,237247531.7963771,169495324.68133825,202476864.99832022
0,119,13.731092436974789,14.100840336134453,13,20,32,1,6,84.43877551020408,29.0,2865639268.2998457,45.0,31.0,135.0,45.0,75868436.4390198,372342448.5362619,391238178.2491435,351729799.15726364
9,67,14.104477611940299,14.134328358208956,12,20,30,1,11,90.05102040816327,-175.0,5029872570.759888,-135.0,-45.0,135.0,9.0,728135972.3244438,438193473.8723355,127984191.193234,643668483.2257137
2,108,14.444444444444445,14.305555555555555,20,16,19,0,10,87.75510204081633,71.0,4936698530.421418,-71.0,79.0,45.0,67.0,343174195.09501773,364874269.48507357,275421116.10870963,554100612.5430365
9,70,14.442857142857143,14.271428571428572,16,20,27,0,11,88.77551020408163,25.0,4181177756.863814,45.0,23.0,-135.0,-169.0,445664883.31732756,254132089.74462065,109253528.38462566,481500904.3371303
5,36,13.722222222222221,13.583333333333334,19,12,14,0,6,92.3469387755102,71.0,1991088357.0362923,19.0,71.0,-79.0,45.0,39938563.05276174,552489433.4834642,438676135.0602508,118855187.78895697
1,37,14.324324324324325,14.135135135135135,4,20,20,0,6,94.64285714285714,-175.0,4520516927.760193,-179.0,19.0,175.0,175.0,0.0,231412896.0617141,145504412.29542634,232812126.19492674
5,66,14.257575757575758,14.666666666666666,20,14,18,0,10,88.26530612244898,85.0,2545611120.7025194,45.0,71.0,-45.0,45.0,24253294.91617393,903986739.5911355,780845472.5600262,298067626.2539655
9,59,14.067796610169491,14.016949152542374,9,20,26,1,8,91.07142857142857,5.0,3925119594.5068774,-135.0,45.0,135.0,169.0,509154170.1944804,98939165.37725444,38685894.88660329,784908038.0985202
1,69,14.36231884057971,14.173913043478262,10,20,20,0,2,85.45918367346938,-161.0,1276324486.0070877,-179.0,45.0,-161.0,135.0,0.0,181152934.97997746,83674927.8343611,96143683.76257516
2,51,14.0,13.96078431372549,17,20,30,0,6,88.01020408163265,25.0,1675100788.4162402,-45.0,9.0,-79.0,45.0,13284076.958592614,508604912.1489354,401103725.12964016,326534081.6554955
3,115,14.513043478260869,13.947826086956521,20,18,24,0,16,79.33673469387756,71.0,6160316135.451634,-109.0,81.0,-45.0,135.0,497210956.32844824,592002261.8852807,890688133.3214118,707610179.0574241
2,45,14.222222222222221,14.177777777777777,7,20,20,0,5,92.09183673469387,161.0,1631019598.4313233,-45.0,135.0,-45.0,45.0,13284076.958592612,206381456.54569003,79414965.18963473,353888588.1357271
3,110,14.381818181818181,13.836363636363636,20,19,24,0,12,80.61224489795919,71.0,4874287923.55751,-101.0,135.0,-71.0,45.0,250658663.89192083,463087310.0618132,1047528149.5362122,526431495.19397444
5,81,14.358024691358025,13.962962962962964,13,19,23,0,9,90.56122448979592,-45.0,2381612149.1853247,-135.0,-45.0,-45.0,45.0,370423611.19045776,242612549.5933051,803093216.4899431,995762888.6220005
9,65,13.646153846153846,13.76923076923077,12,20,27,1,10,89.54081632653062,29.0,2927367965.1788907,45.0,19.0,-135.0,45.0,514315211.46562433,205463979.21629125,337194148.8469214,271262992.9986353
1,49,13.73469387755102,13.489795918367347,5,20,20,0,3,94.13265306122449,-3.0,3623535273.1775365,19.0,5.0,175.0,135.0,101245518.03543705,91101714.59843224,80948983.6959692,128618052.40436569
7,88,14.068181818181818,13.704545454545455,19,18,20,0,7,85.71428571428571,-135.0,7865424000.000001,-71.0,45.0,-135.0,45.0,333937353.90247726,264409386.7203509,876853092.0556085,969875155.8264372
6,61,14.278688524590164,14.688524590163935,12,20,30,1,5,85.96938775510205,29.0,1689949304.0365298,-135.0,85.0,-45.0,45.0,415443269.7641121,91101714.59843224,228484869.72926795,394481263.63748854
2,130,13.684615384615384,13.661538461538461,20,18,20,0,9,83.6734693877551,-135.0,5014207799.999999,-71.0,97.0,-45.0,81.0,436346444.2999055,148013484.43587747,261785964.6553179,440050742.8965891
8,85,14.352941176470589,14.152941176470588,12,20,36,1,14,88.5204081632653,45.0,3455688600.000001,-135.0,-45.0,135.0,135.0,416778186.2834333,476416588.700078,412961089.83664525,412547813.79671144
2,101,13.594059405940595,13.851485148514852,20,14,17,1,12,89.54081632653062,85.0,6629292526.903112,-101.0,71.0,-135.0,79.0,596328928.6021543,103334346.39525831,792881742.7153351,996372957.8163979
2,88,13.454545454545455,14.011363636363637,18,19,29,1,11,86.22448979591837,79.0,2943059830.810676,-45.0,19.0,-45.0,59.0,117716021.59910055,427749686.908156,645272791.49963,682373906.8806157
5,42,14.857142857142858,14.166666666666666,19,14,15,0,6,90.81632653061224,71.0,2797717907.23068,45.0,71.0,-79.0,45.0,198365311.53156593,528952402.57942283,425683878.5818514,170343772.13419214
0,97,14.391752577319588,13.618556701030927,15,20,34,0,9,83.92857142857143,5.0,2310341468.807852,45.0,135.0,-45.0,45.0,79867126.72486988,756151370.4604536,703102839.3455039,1017064496.2645242
7,82,14.670731707317072,13.28048780487805,19,18,21,0,8,85.71428571428571,-135.0,7381117800.000002,-109.0,45.0,-135.0,45.0,356563558.63769734,321845629.73463887,463351113.4015547,815418725.9672216
4,86,14.267441860465116,13.767441860465116,13,19,29,0,8,90.81632653061224,-175.0,4613758816.04196,19.0,11.0,135.0,135.0,336620626.7825545,717400935.201817,192161815.2746965,395784112.7512939
9,61,14.672131147540984,13.278688524590164,12,20,23,0,8,88.01020408163265,45.0,3612268800.0000005,-135.0,79.0,-135.0,45.0,243317527.6559726,512105081.63657695,642744798.1517208,477009857.2402292
7,93,14.182795698924732,14.03225806451613,15,19,22,0,3,87.5,11.0,1313471232.7700405,-45.0,101.0,-179.0,135.0,196545434.41013697,63129767.31285389,0.0,373576304.5284697
8,67,13.761194029850746,14.194029850746269,16,20,31,1,10,87.5,45.0,4187610000.000001,5.0,-135.0,-135.0,45.0,154423435.06458288,621890914.994929,963167653.8454663,110151248.27647872
3,85,13.505882352941176,13.588235294117647,15,20,26,0,12,83.41836734693877,109.0,2898765192.134552,45.0,19.0,-45.0,135.0,562644884.7892966,274320487.11331064,753111219.206398,410603972.8420694
2,76,13.723684210526315,14.052631578947368,18,14,17,0,9,89.79591836734694,-93.0,3526823521.40012,-71.0,45.0,-135.0,71.0,373588561.8658212,438972204.7018513,178748003.25730667,611290009.0489788
1,52,13.826923076923077,13.788461538461538,5,19,19,0,4,93.87755102040816,-3.0,2809508734.903794,5.0,5.0,175.0,175.0,154423435.06458285,154423435.06458285,80948983.6959692,57157358.411613405
1,58,14.53448275862069,13.982758620689655,12,20,20,0,5,86.73469387755102,35.0,3303154546.915669,-179.0,31.0,-161.0,135.0,0.0,295617724.78054345,507762302.868543,12912367.674557423
8,72,13.944444444444445,13.958333333333334,17,19,33,2,12,87.75510204081633,-135.0,7927327800.0,-135.0,45.0,-149.0,135.0,279440827.5453123,1422654615.4585977,320324234.7007823,349097207.30686843
3,94,14.457446808510639,14.329787234042554,20,18,22,0,11,82.6530612244898,-95.0,4890781827.1701765,-109.0,81.0,-71.0,45.0,316885388.037129,892570316.928094,442871118.8260766,497128697.0288846
6,73,14.41095890410959,14.493150684931507,10,19,26,1,6,90.56122448979592,19.0,3094916568.6611257,19.0,45.0,135.0,45.0,176198152.41125917,423066934.15328884,211974956.18237168,394714830.4654864
1,54,13.648148148148149,13.851851851851851,12,20,20,0,8,88.26530612244898,29.0,5869211281.110489,-45.0,45.0,-135.0,135.0,6830895.116371616,778305861.3959738,593969960.7646413,54803529.25755973
0,110,13.8,14.336363636363636,18,20,37,1,14,89.28571428571429,135.0,5500595011.772983,45.0,135.0,135.0,45.0,705121229.3861194,756176675.0309334,1001439102.9235584,794685844.5739237
3,86,14.744186046511627,13.86046511627907,20,16,20,0,13,86.22448979591837,-45.0,3626605893.9574738,-101.0,-45.0,-71.0,45.0,315635060.80661726,1108850128.9453163,763664873.5440936,444640201.1469349
1,62,14.370967741935484,13.790322580645162,7,20,20,0,2,89.79591836734694,-169.0,1840248248.8121085,-179.0,31.0,175.0,175.0,0.0,157845482.28162712,108060278.14689744,141017034.26468086
0,123,13.983739837398375,13.951219512195122,19,20,34,1,14,90.05102040816327,-45.0,5370923712.704131,31.0,-31.0,135.0,45.0,713447416.0675423,640463499.2338576,854757212.4684974,872564724.8502403
0,37,15.18918918918919,14.0,12,20,28,0,3,93.11224489795919,-135.0,1445635800.0000002,-135.0,135.0,-45.0,45.0,360164855.22024244,360468796.7109013,246002382.16784027,285518415.6725516
1,63,14.126984126984127,13.73015873015873,7,20,20,0,2,90.05102040816327,-175.0,1778339748.59097,-45.0,19.0,135.0,175.0,31720709.866370343,89008498.3015861,116339954.51642607,141017034.26468086
7,39,13.41025641025641,13.025641025641026,9,20,23,0,4,92.60204081632652,3.0,3223037811.3411665,-135.0,135.0,-179.0,5.0,910626032.7346078,213150698.02066818,0.0,296618884.2886493
2,122,14.51639344262295,13.827868852459016,18,20,28,1,8,82.6530612244898,-45.0,2211626022.7924857,-135.0,19.0,135.0,-45.0,298744260.8984523,316857924.64991933,414260011.2797562,328559217.2785361
7,83,14.674698795180722,14.072289156626505,18,20,22,0,7,84.43877551020408,85.0,2817864407.700027,-71.0,79.0,-179.0,-169.0,755754266.3627518,317009231.4665719,0.0,374755717.6537529
3,108,13.962962962962964,14.074074074074074,17,20,23,0,8,80.10204081632652,-135.0,2144784600.0000005,-71.0,-45.0,-71.0,45.0,133570993.09717387,553120989.4636339,588068901.005755,409331623.02504134
0,81,14.012345679012345,13.753086419753087,12,20,37,1,10,84.94897959183673,-161.0,2435626117.2060094,45.0,135.0,135.0,45.0,248886425.49688563,614407675.7475675,513409863.66798794,600957951.2898194
4,60,14.483333333333333,14.3,12,20,28,0,10,89.28571428571429,19.0,7227938309.46344,9.0,9.0,135.0,-161.0,176630450.7349021,625603558.0405924,243934757.40394452,609637361.2204076
6,79,14.151898734177216,14.341772151898734,13,20,32,1,11,84.43877551020408,-135.0,3652324200.0,-135.0,45.0,135.0,45.0,440157832.003881,524694043.9859847,171733860.00145194,687736591.1124153
5,77,13.857142857142858,14.2987012987013,19,18,24,0,13,83.92857142857143,-45.0,2778795887.5282245,-135.0,79.0,-45.0,45.0,321266276.57785237,642717082.1572255,922144251.4567094,544716507.1310085
2,111,14.468468468468469,14.684684684684685,20,20,23,0,13,81.37755102040816,85.0,4236774392.184676,-71.0,-45.0,-45.0,79.0,624668186.788984,516139121.0737877,625004477.6534785,698532019.7047174
6,116,13.732758620689655,13.844827586206897,15,20,33,1,14,85.71428571428571,-161.0,4145761515.0589485,-135.0,45.0,161.0,45.0,370938785.0123775,597313748.3454233,515378895.121708,560474554.6281611
4,126,14.238095238095237,14.206349206349206,16,20,32,0,5,87.75510204081633,3.0,4013202076.5422034,19.0,19.0,135.0,169.0,206023573.82412526,123384148.2945793,182089039.9078068,560196504.8778979
7,80,14.5625,14.4125,12,20,24,0,11,85.71428571428571,35.0,4846874702.211234,9.0,67.0,-135.0,45.0,425243662.0731363,312478770.68650067,515843795.70949006,319953987.6403108
1,72,14.458333333333334,13.36111111111111,16,20,29,0,10,85.20408163265306,61.0,3062521917.606202,45.0,-135.0,-71.0,45.0,554888456.3068558,676846038.2074586,442487685.8756872,281633678.764851
8,108,13.898148148148149,13.481481481481481,16,20,32,2,14,77.55102040816327,29.0,3669754120.8490014,5.0,59.0,-71.0,45.0,99292253.53025043,636799868.3963851,667967888.9156897,388987500.21571374
9,65,13.646153846153846,13.0,12,19,25,1,8,90.05102040816327,3.0,3233166017.3691416,-109.0,19.0,-45.0,169.0,334732537.2152699,189487752.5378542,42007316.30020353,518874955.9776352
9,63,14.285714285714286,14.476190476190476,10,20,26,1,9,91.07142857142857,135.0,2196551388.9304895,-135.0,135.0,-45.0,175.0,218226654.63764602,339540956.7719266,167959667.9640122,128632305.97433737
3,53,13.735849056603774,13.867924528301886,15,20,21,0,10,87.5,109.0,2540536996.6271706,-79.0,45.0,-45.0,135.0,500033656.63887024,11547872.758383492,62344471.17261551,447794000.79603136
0,118,14.169491525423728,14.288135593220339,20,20,34,1,14,86.73469387755102,135.0,5398878550.8820915,31.0,109.0,-45.0,45.0,455885840.4660328,816459931.5185146,806672679.4410839,828678599.9999999
7,53,14.264150943396226,14.30188679245283,12,20,22,0,8,88.5204081632653,35.0,5208270513.886905,-45.0,19.0,-135.0,45.0,239655617.0837075,354003379.07509375,676883830.1343032,385228093.7345504
1,55,13.527272727272727,13.909090909090908,6,20,20,0,2,89.03061224489795,-175.0,1289347560.892656,-45.0,45.0,175.0,45.0,31720709.866370343,78027322.34235118,80948983.6959692,66596440.43294091
0,46,13.652173913043478,14.326086956521738,10,19,30,0,6,91.83673469387756,19.0,2369597101.1200233,19.0,-7.0,135.0,45.0,352394256.402192,165069060.53978455,412596772.4697611,623921097.782065
2,100,13.85,13.62,16,20,28,1,12,82.6530612244898,45.0,3848959800.0,-45.0,11.0,-135.0,135.0,87613699.86372901,777969127.4634109,730526649.5152974,150569431.58938882
0,74,13.216216216216216,13.77027027027027,14,19,36,0,12,89.28571428571429,135.0,2973640919.1143727,-135.0,135.0,135.0,135.0,788198846.0525391,451595475.7250066,699511910.537914,326246943.5668834
3,104,14.48076923076923,13.759615384615385,18,20,23,0,10,79.08163265306123,45.0,2752898400.0,-71.0,45.0,-45.0,45.0,293537111.75859493,658913042.8458799,406076413.52359694,392014435.7667916
5,97,14.195876288659793,14.329896907216495,18,20,23,0,6,84.94897959183673,135.0,2143479569.1466746,-45.0,67.0,-71.0,135.0,173090812.58612067,485295767.56853366,191614225.91730756,398107606.63681614
