dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle_global,writing_angle_tl,writing_angle_tr,writing_angle_bl,writing_angle_br,writing_magnitude_global,writing_magnitude_tl,writing_magnitude_tr,writing_magnitude_bl,writing_magnitude_br,label
655,13.409160305343512,13.48091603053435,28,28,22,0,15,0.18112244897959184,-175.0,9.0,83.0,135.0,45.0,203.30774379607072,192.85234085825525,251.64566556684346,185.82043178397794,182.91253697520628,8
646,13.326625386996904,13.303405572755418,28,28,25,0,19,0.1326530612244898,3.0,-45.0,9.0,-71.0,171.0,284.9149792696882,270.6397619113319,293.88549307060504,302.3932693071404,272.7413927896754,5
666,13.322822822822824,13.34084084084084,28,28,28,0,18,0.12755102040816327,3.0,19.0,9.0,169.0,45.0,264.5241721133788,198.38419624122565,366.97366356186996,274.14774709229556,218.59108155812427,4
710,13.498591549295774,13.474647887323943,28,28,20,0,13,0.15816326530612246,175.0,-81.0,9.0,135.0,19.0,205.11271308331746,240.09018884592862,195.47856820363057,194.5494091612875,190.33268612242304,7
675,13.509629629629629,13.362962962962962,28,28,22,0,15,0.16071428571428573,65.0,19.0,81.0,45.0,-169.0,233.35882026541125,213.34089363855014,232.49239431686684,299.4853744983688,188.11661860785935,7
686,13.39795918367347,13.384839650145773,28,28,30,0,20,0.12244897959183673,169.0,19.0,45.0,135.0,45.0,258.92693716111245,247.47101147206357,307.7651698282907,245.30910616610888,235.1624611779867,4
660,13.436363636363636,13.51060606060606,28,28,19,0,15,0.1326530612244898,87.0,45.0,83.0,-81.0,-101.0,267.8506820348086,288.44811703265333,259.6808531832743,253.21905880162882,270.05469912167797,2
677,13.341211225997046,13.410635155096012,28,28,32,0,22,0.1556122448979592,85.0,-71.0,-101.0,135.0,-45.0,279.86949956180877,294.3319326949899,341.288113219267,216.6234484408922,267.2345038920858,8
688,13.468023255813954,13.418604651162791,28,28,21,1,16,0.18877551020408162,79.0,11.0,81.0,-71.0,71.0,268.89200784812317,266.5789563914511,245.8522919066891,338.9163200807305,224.22046301362198,5
641,13.351014040561623,13.528861154446178,28,28,31,0,29,0.22704081632653061,87.0,-135.0,135.0,-71.0,-161.0,238.88482400520246,222.27396969793017,251.17277264223313,282.18638399024184,199.90616969040482,8
647,13.36630602782071,13.434312210200927,28,28,24,0,15,0.1096938775510204,3.0,-135.0,45.0,169.0,71.0,215.6605766947334,189.35742079315887,265.21545098924753,205.13670462328326,202.932730373244,6
692,13.491329479768787,13.442196531791907,28,28,27,0,16,0.14285714285714285,3.0,-45.0,7.0,169.0,45.0,250.44019539661932,253.35560709073215,264.39435137129215,287.40834803793064,196.60247508652247,7
615,13.391869918699188,13.469918699186993,28,28,25,0,18,0.14540816326530612,87.0,-79.0,9.0,-71.0,45.0,280.6824973271739,337.744040139741,260.1315220455066,280.5263754371147,244.3280516863334,3
658,13.463525835866262,13.351063829787234,28,28,26,0,19,0.10714285714285714,-135.0,45.0,135.0,-45.0,-135.0,224.3978143648065,218.12045540469055,265.87808256022726,213.05518883231736,200.5375306619907,4
656,13.371951219512194,13.513719512195122,28,28,28,0,13,0.14795918367346939,3.0,19.0,45.0,169.0,83.0,232.96699532046924,207.4328914471647,273.6108654657284,234.08692735319246,216.73729701579126,6
717,13.482566248256624,13.412831241283124,28,28,20,0,8,0.1096938775510204,11.0,-135.0,9.0,161.0,-161.0,169.77182185473998,160.1940528441634,160.26661243130988,194.6098754839096,164.0167466595771,1
695,13.503597122302159,13.401438848920863,28,28,25,0,21,0.10459183673469388,3.0,9.0,79.0,-101.0,45.0,229.74838638325386,209.59075941028289,251.85477344309328,269.8415539025917,187.70645877704766,9
672,13.453869047619047,13.427083333333334,28,28,28,0,24,0.15306122448979592,87.0,-81.0,45.0,-31.0,45.0,255.65302324770732,263.76299039970627,311.6009287595717,243.9456007639053,203.30257306764594,9
641,13.299531981279252,13.478939157566302,28,28,32,0,25,0.16581632653061223,3.0,-135.0,45.0,169.0,81.0,243.9019656192363,205.13443785210671,278.24984159992897,255.677467258507,236.5461157664026,6
645,13.372093023255815,13.421705426356588,28,28,29,0,22,0.21683673469387754,85.0,-99.0,71.0,-79.0,71.0,225.75891111742578,210.72675955769918,212.180706962085,249.3834917653587,230.74468618456035,0
629,13.319554848966614,13.399046104928457,28,28,23,0,18,0.24744897959183673,87.0,-135.0,-71.0,-71.0,45.0,271.128348152852,251.52069557876285,280.05270255617245,321.9257340930406,231.0142603834322,3
692,13.416184971098266,13.40028901734104,28,28,30,0,16,0.10714285714285714,3.0,-79.0,81.0,149.0,171.0,234.68333690587642,262.8942976799853,199.88651670370913,248.19989851617675,227.7526347236345,7
639,13.291079812206572,13.496087636932707,28,28,20,0,20,0.14030612244897958,87.0,67.0,79.0,-81.0,-109.0,294.3551808275335,333.6880519190287,290.06988332553635,260.08314898740895,293.5796390781599,2
677,13.38109305760709,13.444608567208272,28,28,29,0,19,0.125,11.0,-135.0,11.0,135.0,161.0,253.06883139157895,220.88549781034578,278.2811121993229,250.68100668725913,262.42770886938797,8
604,13.281456953642385,13.29635761589404,28,28,25,0,18,0.22959183673469388,87.0,-101.0,19.0,-81.0,-101.0,290.2464729948437,308.6459558125361,275.61074103369725,272.6710999737055,304.05809515943594,2
670,13.411940298507462,13.397014925373135,28,28,27,0,15,0.12244897959183673,3.0,-135.0,9.0,-45.0,45.0,210.60607501221335,234.03855429509483,211.09081310158973,217.78460696870022,179.51032568346875,9
664,13.385542168674698,13.48644578313253,28,28,26,0,22,0.1326530612244898,-177.0,19.0,81.0,135.0,67.0,246.93854778450634,201.31401080786955,364.5394416340406,224.54823676393931,197.35250193217593,4
619,13.41357027463651,13.382875605815832,28,28,30,0,15,0.13520408163265307,87.0,7.0,19.0,135.0,45.0,260.1079204837067,297.54823202419857,281.69865537810426,224.59660982203698,236.5881847104872,4
640,13.3765625,13.5140625,28,28,24,0,15,0.1377551020408163,3.0,19.0,67.0,-79.0,79.0,232.3504271995804,216.9723619927498,274.16888689383586,201.38657039501598,236.87388951671997,6
677,13.44165435745938,13.515509601181684,28,28,30,0,21,0.14540816326530612,-175.0,19.0,9.0,169.0,45.0,244.1520715466503,235.24711402965758,270.10307217977567,286.34264070648425,184.91545927068367,4
662,13.380664652567976,13.34894259818731,28,28,27,0,21,0.17346938775510204,3.0,-101.0,9.0,135.0,45.0,242.14826396534295,233.40719332350892,249.48602703206535,266.59605885015486,219.10377665564263,9
644,13.490683229813664,13.368012422360248,28,28,20,0,10,0.12755102040816327,-3.0,-79.0,9.0,171.0,45.0,215.2051958628306,292.1037719159018,201.38657039501598,193.49078590018615,173.8396552402184,7
611,13.420621931260229,13.328968903436989,28,28,30,0,16,0.15051020408163265,3.0,19.0,9.0,-71.0,45.0,232.26401315824214,199.22870243189783,227.45308484520243,252.72346616281428,249.650799193054,0
677,13.454948301329395,13.429837518463811,28,28,28,0,20,0.125,3.0,-135.0,9.0,-45.0,45.0,218.64146390564767,219.76159092745388,216.99881529297517,232.22860926850635,205.57684013365517,9
622,13.233118971061094,13.337620578778136,28,28,20,0,19,0.15816326530612246,87.0,-79.0,169.0,-81.0,79.0,275.3268170729696,319.09039887141546,260.8702355829676,246.25262524415294,275.09400859334244,2
657,13.383561643835616,13.430745814307459,28,28,28,0,21,0.14030612244897958,87.0,-71.0,9.0,-135.0,45.0,247.42686136389287,241.0825566338965,296.54169609554054,245.85886101353245,206.22433171260195,9
705,13.46808510638298,13.478014184397162,28,28,17,0,13,0.1556122448979592,87.0,45.0,81.0,-71.0,45.0,241.58065386980078,204.363271204913,233.80122254695974,330.3874040426549,197.7707176846755,5
725,13.430344827586207,13.452413793103448,28,28,20,0,7,0.08928571428571429,3.0,-135.0,9.0,-45.0,45.0,170.2061682146005,167.88554676191194,190.97840712970986,168.4708014465767,153.48991752020342,1
670,13.353731343283583,13.328358208955224,28,28,21,0,19,0.1989795918367347,87.0,23.0,81.0,-71.0,71.0,248.58491514697945,214.28370585808156,262.1903771212529,307.2453906604273,210.62018694815606,5
688,13.376453488372093,13.366279069767442,28,28,27,0,15,0.12755102040816327,5.0,-71.0,9.0,-45.0,45.0,226.11528933580195,231.46070000781714,206.168398932333,233.80504923080022,233.0270091722574,9
685,13.42043795620438,13.37080291970803,28,28,20,0,8,0.17091836734693877,-177.0,19.0,9.0,171.0,45.0,183.37623121054787,170.2542931729398,210.29467996901525,171.54346841633696,181.4124832838994,1
662,13.3987915407855,13.481873111782477,28,28,34,0,27,0.22959183673469388,-177.0,-45.0,-161.0,-71.0,161.0,288.3032459581187,273.78870274258435,313.3383141990137,303.02689704990286,263.0590698409739,2
610,13.226229508196722,13.39016393442623,28,28,23,0,23,0.2193877551020408,87.0,67.0,83.0,-81.0,45.0,303.520204643086,313.1533928518127,319.954274291968,321.9428365517444,259.030314876819,3
703,13.379800853485063,13.419630156472262,28,28,23,0,12,0.11479591836734694,-3.0,-135.0,9.0,169.0,59.0,205.76221395168992,153.48991752020342,179.11629646001796,200.89175771253346,289.55088411400493,2
616,13.305194805194805,13.275974025974026,28,28,23,0,18,0.2602040816326531,-95.0,-101.0,81.0,109.0,45.0,268.9719852790333,280.8752889889724,304.7642824893449,286.9417592273334,203.30661041048245,3
655,13.300763358778626,13.499236641221374,28,28,23,0,16,0.13520408163265307,-3.0,7.0,97.0,-79.0,169.0,262.5092096640524,217.04492157989628,294.2132668209224,296.46334735788275,242.31530289750816,5
667,13.493253373313344,13.371814092953523,28,28,25,0,23,0.11479591836734694,87.0,-135.0,83.0,135.0,45.0,238.06922260117003,231.6698078840669,251.22341247150734,265.0234455717015,204.36022447740442,9
717,13.472803347280335,13.486750348675034,28,28,20,0,4,0.07397959183673469,-3.0,9.0,109.0,135.0,169.0,168.5301343836105,160.26661243130985,178.4123759012856,164.0167466595771,171.42480254226942,1
641,13.482059282371296,13.385335413416536,28,28,22,2,13,0.1760204081632653,87.0,-99.0,81.0,-45.0,-109.0,232.44836781264894,189.4760866672264,233.21823463347147,295.99851035496033,211.1006395949376,7
665,13.300751879699249,13.329323308270677,28,28,28,0,17,0.1913265306122449,3.0,-135.0,45.0,161.0,81.0,232.58863485155297,206.39942656645508,228.35754239499497,212.5908667928967,283.00670365186517,6
595,13.423529411764706,13.519327731092437,28,28,23,0,17,0.1913265306122449,87.0,-71.0,19.0,-71.0,67.0,262.73205777253366,275.0406263410654,243.01695668506392,251.85477344309328,281.0158746209122,2
643,13.373250388802488,13.321928460342146,28,28,34,0,28,0.1096938775510204,3.0,9.0,9.0,171.0,135.0,249.2224994654557,231.90713963220202,268.0983793126383,257.36244229701487,239.5220366199676,8
627,13.454545454545455,13.362041467304625,28,28,19,0,18,0.125,87.0,67.0,81.0,-81.0,67.0,268.7583541342755,301.7619083355545,243.43724731372922,274.0766743199937,255.75758656782475,2
647,13.372488408037094,13.527047913446676,28,28,27,0,15,0.16581632653061223,87.0,31.0,-11.0,-71.0,161.0,241.4655300309057,255.20840101773723,234.46463407427143,213.294787351629,262.89429767998524,2
696,13.466954022988507,13.360632183908047,28,28,18,0,17,0.15816326530612246,87.0,19.0,81.0,-81.0,45.0,248.27326262203044,197.02777490936714,243.52965178258225,320.60351767858964,231.9321061175828,5
628,13.273885350318471,13.528662420382165,28,28,33,0,23,0.17857142857142858,3.0,-135.0,-7.0,169.0,71.0,241.2466384981382,255.0526753937644,229.24463249325345,243.28653088393582,237.40271522159924,0
656,13.31859756097561,13.442073170731707,28,28,23,0,19,0.1836734693877551,-93.0,-79.0,81.0,-45.0,-161.0,241.50500471831563,204.3383047195322,274.8508876946959,284.638296438096,202.1925300209384,7
646,13.371517027863778,13.51702786377709,28,28,32,0,16,0.10714285714285714,3.0,7.0,7.0,-45.0,-169.0,241.5269775868632,287.4849449679136,266.74117802444783,221.97539167084102,189.90639568425044,4
676,13.353550295857989,13.465976331360947,28,28,24,0,18,0.17857142857142858,9.0,9.0,79.0,-45.0,45.0,252.59762027089624,212.5908667928967,308.58067219074553,277.01631537998543,212.20262671995724,9
655,13.412213740458014,13.30381679389313,28,28,24,0,10,0.1760204081632653,87.0,-79.0,81.0,-135.0,19.0,194.57359569033636,228.71580678837418,208.84073256462943,175.73373815497607,165.00410525336568,7
658,13.428571428571429,13.399696048632219,28,28,31,0,24,0.2193877551020408,87.0,23.0,79.0,9.0,45.0,235.39575558328534,175.92496361619013,343.85888343619973,249.52004005446202,172.27913522628947,8
641,13.46801872074883,13.494539781591264,28,28,26,0,19,0.22704081632653061,-3.0,45.0,-9.0,99.0,83.0,254.99831819607243,290.6528712390246,195.5246744905517,283.46100730292704,250.35471975178638,3
652,13.358895705521473,13.383435582822086,28,28,17,0,18,0.12755102040816327,87.0,-79.0,83.0,-81.0,81.0,279.6398431391881,289.7833985629716,290.8078169066654,274.64177981844614,263.3263772686692,2
700,13.468571428571428,13.495714285714286,28,28,20,0,6,0.07653061224489796,3.0,9.0,161.0,135.0,169.0,169.0811279461203,167.83944047499082,165.63546622495156,161.6480002485492,181.20160483598968,1
691,13.431259044862518,13.379160636758321,28,28,22,2,11,0.20153061224489796,11.0,-109.0,9.0,135.0,45.0,222.40062010855547,189.92330624794332,226.70305799954897,294.6824061595115,178.29371002721805,1
651,13.33794162826421,13.486943164362518,28,28,29,0,25,0.18112244897959184,-93.0,-101.0,79.0,169.0,-169.0,230.2933333135015,202.81406449917645,274.0985940778659,249.90828012740144,194.35239454956212,8
624,13.225961538461538,13.3125,28,28,23,0,23,0.2653061224489796,87.0,-101.0,79.0,109.0,59.0,284.110904437386,283.1253695259327,311.4684178133048,269.8123581793635,272.0374722309431,3
672,13.367559523809524,13.447916666666666,28,28,25,0,13,0.10714285714285714,3.0,-135.0,45.0,169.0,71.0,211.6509428607005,196.15603546213754,246.24710108647187,201.3623838659672,202.8382510282253,6
694,13.488472622478387,13.47406340057637,28,28,20,0,13,0.17857142857142858,-175.0,-135.0,9.0,-79.0,45.0,191.7564003654978,169.3856004532188,200.68264983628362,223.70295061693517,173.25440055555362,1
613,13.443719412724306,13.261011419249591,28,28,35,0,26,0.11479591836734694,5.0,19.0,161.0,-45.0,45.0,234.80672103753486,216.29489473424283,297.98758757823845,202.932730373244,222.01167146441426,0
645,13.426356589147288,13.350387596899225,28,28,25,0,20,0.21173469387755103,85.0,67.0,79.0,-71.0,-161.0,273.0723368714541,295.90532592977536,288.44811703265333,309.0833488999051,198.85255562348283,3
703,13.395448079658607,13.452347083926032,28,28,20,0,5,0.1096938775510204,3.0,-135.0,9.0,169.0,45.0,168.86395476619003,167.76688088784434,164.83933309237705,181.20160483598968,161.6480002485492,1
594,13.41077441077441,13.412457912457912,28,28,33,0,25,0.09183673469387756,87.0,19.0,135.0,-79.0,83.0,230.13549307060504,240.71850309000595,216.99654852179862,250.4491990968051,212.3777215738104,0
690,13.41304347826087,13.388405797101449,28,28,36,0,21,0.16326530612244897,3.0,19.0,9.0,171.0,169.0,230.43013908435566,196.97862189493745,273.5397926934265,217.04492157989628,234.15722016916237,0
699,13.413447782546495,13.515021459227468,28,28,20,0,7,0.11989795918367346,-177.0,-135.0,169.0,169.0,169.0,176.43678280987103,168.63557360756533,180.61635015132487,181.20160483598968,175.29360264460425,1
706,13.471671388101983,13.444759206798867,28,28,23,0,6,0.14285714285714285,3.0,-135.0,9.0,135.0,169.0,197.16152457072022,237.90735439742957,194.6098754839096,195.86225597023187,160.26661243130985,7
598,13.294314381270903,13.459866220735785,28,28,27,0,19,0.19387755102040816,93.0,-135.0,9.0,-81.0,161.0,255.1444368781556,290.8909829434917,227.23993962611613,265.33560367815966,237.1112212648551,2
651,13.36405529953917,13.451612903225806,28,28,22,0,13,0.22193877551020408,87.0,-79.0,81.0,135.0,45.0,204.05997492023292,193.31892966885246,230.06721892605336,209.76611925696633,183.08763182905943,7
626,13.428115015974441,13.445686900958467,28,28,24,0,17,0.21428571428571427,87.0,-135.0,169.0,-71.0,169.0,254.80178951001847,260.6419503718484,232.41983472972035,293.6068723347173,232.53850060378792,3
650,13.378461538461538,13.296923076923077,28,28,35,0,20,0.14795918367346939,3.0,19.0,9.0,135.0,169.0,233.1367338388071,194.6098754839096,275.0398463847334,216.15204233112644,246.74517115545893,0
681,13.387665198237885,13.38913362701909,28,28,29,0,14,0.14030612244897958,3.0,19.0,9.0,-135.0,169.0,232.21475481431452,227.78085859551976,247.28205278202608,248.12252162986178,205.67358624985042,4
653,13.300153139356814,13.454823889739663,28,28,30,0,17,0.20153061224489796,3.0,-135.0,135.0,169.0,-135.0,237.43527626537178,213.103561890415,271.6331015506427,201.76045043225446,263.2439911881749,6
653,13.460949464012252,13.401225114854517,28,28,22,0,17,0.21683673469387754,-3.0,-135.0,81.0,-79.0,169.0,262.48521812408654,233.72365376563386,323.58574264616766,281.5406629829549,211.09081310158973,5
599,13.232053422370617,13.265442404006677,28,28,22,0,21,0.1913265306122449,87.0,71.0,171.0,-79.0,79.0,285.37053681621916,283.14955605498153,271.2171525693197,261.63157573681343,325.4838629037618,2
615,13.417886178861789,13.476422764227642,28,28,30,0,15,0.1556122448979592,3.0,-135.0,135.0,169.0,81.0,246.8973547442592,224.8850570512725,281.7576348858817,248.51479904563772,232.43192799424477,6
612,13.356209150326798,13.367647058823529,28,28,30,0,13,0.14795918367346939,5.0,-135.0,81.0,-79.0,23.0,258.92202391443857,314.2070069187347,237.742582236441,211.18833917411706,272.5501673284614,4
657,13.330289193302892,13.372907153729072,28,28,26,0,18,0.18112244897959184,3.0,9.0,81.0,169.0,45.0,233.80928785064015,207.24619952830383,258.5347222380044,265.7273661304339,203.72886350581854,7
651,13.396313364055299,13.463901689708141,28,28,27,0,20,0.21683673469387754,87.0,45.0,19.0,-71.0,-71.0,259.86887038273437,222.05777775133535,248.7095468861865,333.35850759705136,235.34964929636422,1
615,13.434146341463414,13.426016260162601,28,28,30,0,20,0.2780612244897959,87.0,31.0,11.0,-71.0,-161.0,255.30497670722482,251.94776597326742,241.77438392810447,309.09967140227695,218.3980855252503,8
680,13.486764705882353,13.420588235294117,28,28,27,0,12,0.16326530612244897,87.0,-71.0,9.0,-45.0,45.0,201.225578095113,259.0537214495358,206.168398932333,176.4376587137085,163.24253328487484,9
678,13.365781710914455,13.458702064896755,28,28,26,1,18,0.09183673469387756,3.0,9.0,9.0,135.0,45.0,207.58399476105203,200.26039674094756,246.34788454550363,214.4607631786055,169.26693457915127,9
